iso_code,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_ cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
OWID_WRL,World,2020-05-21,4951510,103327,93062.571,327296,4719,4377.286,635.233,13.256,11.939,41.989,0.605,0.562,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-05-22,5059290,107780,94667.857,332686,5390,4396.429,649.06,13.827,12.145,42.681,0.691,0.564,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-05-23,5165090,105800,95893.714,337332,4646,4337.429,662.633,13.573,12.302,43.277,0.596,0.556,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-05-24,5265117,100027,96906.857,341249,3917,4293.429,675.465,12.833,12.432,43.779,0.503,0.551,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-05-25,5358272,93155,98857.143,342355,1106,4037.429,687.416,11.951,12.682,43.921,0.142,0.518,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-05-26,5447115,88843,99210.857,345723,3368,4047.143,698.814,11.398,12.728,44.353,0.432,0.519,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-05-27,5540896,93781,98959,349594,3871,3859.571,710.845,12.031,12.696,44.85,0.497,0.495,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-05-28,5643715,102819,98886.429,354737,5143,3920.143,724.036,13.191,12.686,45.509,0.66,0.503,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-05-29,5762221,118506,100418.714,359379,4642,3813.286,739.239,15.203,12.883,46.105,0.596,0.489,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-05-30,5884290,122069,102742.857,364032,4653,3814.286,754.9,15.66,13.181,46.702,0.597,0.489,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-05-31,6012228,127938,106730.143,368044,4012,3827.857,771.313,16.413,13.692,47.217,0.515,0.491,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-01,6118944,106716,108667.429,370957,2913,4086,785.003,13.691,13.941,47.59,0.374,0.524,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-02,6219238,100294,110303.286,374103,3146,4054.286,797.87,12.867,14.151,47.994,0.404,0.52,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-03,6331625,112387,112961.286,378648,4545,4150.571,812.288,14.418,14.492,48.577,0.583,0.532,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-04,6457137,125512,116203.143,384162,5514,4203.571,828.39,16.102,14.908,49.284,0.707,0.539,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-05,6584061,126924,117405.714,389294,5132,4273.571,844.674,16.283,15.062,49.943,0.658,0.548,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-06,6717251,133190,118994.429,393934,4640,4271.714,861.761,17.087,15.266,50.538,0.595,0.548,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-07,6843248,125997,118717.143,397723,3789,4239.857,877.925,16.164,15.23,51.024,0.486,0.544,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-08,6958077,114829,119876.143,401234,3511,4325.286,892.656,14.731,15.379,51.475,0.45,0.555,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-09,7063698,105621,120637.143,404448,3214,4335,906.207,13.55,15.477,51.887,0.412,0.556,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-10,7188935,125237,122472.857,409301,4853,4379,922.273,16.067,15.712,52.51,0.623,0.562,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-11,7323789,134854,123807.429,414432,5131,4324.286,939.574,17.301,15.883,53.168,0.658,0.555,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-12,7459944,136155,125126.143,419128,4696,4262,957.041,17.467,16.053,53.77,0.602,0.547,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-13,7604570,144626,126759.857,423776,4648,4263.143,975.595,18.554,16.262,54.367,0.596,0.547,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-14,7737982,133412,127819.143,427915,4139,4313.143,992.711,17.116,16.398,54.898,0.531,0.553,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-15,7859178,121196,128728.714,431072,3157,4262.571,1008.259,15.548,16.515,55.303,0.405,0.547,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-16,7977673,118495,130567.857,434450,3378,4286,1023.461,15.202,16.751,55.736,0.433,0.55,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-17,8119149,141476,132887.714,441169,6719,4552.571,1041.611,18.15,17.048,56.598,0.862,0.584,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-18,8296013,176864,138889.143,446269,5100,4548.143,1064.301,22.69,17.818,57.252,0.654,0.583,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-19,8434463,138450,139217,452544,6275,4773.714,1082.063,17.762,17.86,58.057,0.805,0.612,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-20,8614774,180311,144314.857,457575,5031,4828.429,1105.195,23.132,18.514,58.703,0.645,0.619,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-21,8775091,160317,148158.429,461691,4116,4825.143,1125.762,20.567,19.007,59.231,0.528,0.619,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-22,8904289,129198,149301.571,465657,3966,4940.714,1142.337,16.575,19.154,59.739,0.509,0.634,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-23,9038528,134239,151550.714,469053,3396,4943.286,1159.559,17.222,19.443,60.175,0.436,0.634,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-24,9202420,163892,154753,474403,5350,4747.714,1180.585,21.026,19.853,60.861,0.686,0.609,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-25,9377414,174994,154485.857,479618,5215,4764.143,1203.035,22.45,19.819,61.531,0.669,0.611,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-26,9556155,178741,160241.714,486196,6578,4807.429,1225.966,22.931,20.558,62.374,0.844,0.617,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-27,9744827,188672,161436.143,490756,4560,4740.143,1250.17,24.205,20.711,62.959,0.585,0.608,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-28,9926855,182028,164537.714,495347,4591,4808,1273.523,23.352,21.109,63.548,0.589,0.617,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-29,10087058,160203,168967,498416,3069,4679.857,1294.075,20.553,21.677,63.942,0.394,0.6,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-06-30,10245216,158158,172384,502122,3706,4724.143,1314.366,20.29,22.115,64.418,0.475,0.606,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-01,10437301,192085,176411.571,507746,5624,4763.286,1339.008,24.643,22.632,65.139,0.722,0.611,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-02,10637677,200376,180037.571,512587,4841,4709.857,1364.715,25.706,23.097,65.76,0.621,0.604,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-03,10846302,208625,184306.714,517664,5077,4495.429,1391.479,26.765,23.645,66.411,0.651,0.577,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-04,11051826,205524,186714.143,522676,5012,4560,1417.846,26.367,23.954,67.054,0.643,0.585,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-05,11242890,191064,188005,527015,4339,4524,1442.358,24.512,24.119,67.611,0.557,0.58,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-06,11421169,178279,190587.286,530393,3378,4568.143,1465.229,22.872,24.451,68.044,0.433,0.586,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-07,11595448,174279,192890.286,534235,3842,4587.571,1487.588,22.358,24.746,68.537,0.493,0.589,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-08,11802390,206942,195012.714,540231,5996,4640.714,1514.137,26.549,25.018,69.307,0.769,0.595,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-09,12017896,215506,197174.143,545508,5277,4703,1541.784,27.647,25.296,69.984,0.677,0.603,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-10,12243043,225147,199534.429,550891,5383,4746.714,1570.668,28.884,25.598,70.674,0.691,0.609,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-11,12474504,231461,203239.714,556168,5277,4784.571,1600.363,29.694,26.074,71.351,0.677,0.614,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-12,12692498,217994,207086.857,560961,4793,4849.429,1628.329,27.967,26.567,71.966,0.615,0.622,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-13,12887997,195499,209546.857,564851,3890,4922.571,1653.41,25.081,26.883,72.465,0.499,0.632,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-14,13076443,188446,211570.714,568692,3841,4922.429,1677.586,24.176,27.143,72.958,0.493,0.632,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-15,13300136,223693,213963.714,574270,5578,4862.714,1706.283,28.698,27.45,73.673,0.716,0.624,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-16,13531835,231699,216277,579771,5501,4894.714,1736.008,29.725,27.746,74.379,0.706,0.628,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-17,13786213,254378,220452.857,585516,5745,4946.429,1768.643,32.634,28.282,75.116,0.737,0.635,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-18,14040640,254427,223733.714,592873,7357,5243.571,1801.283,32.641,28.703,76.06,0.944,0.673,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-19,14270806,230166,225472.571,597822,4949,5265.857,1830.811,29.528,28.926,76.695,0.635,0.676,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-20,14480247,209441,227464.286,601663,3841,5258.857,1857.681,26.869,29.182,77.188,0.493,0.675,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-21,14681011,200764,229224,605756,4093,5294.857,1883.437,25.756,29.407,77.713,0.525,0.679,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-22,14920796,239785,231522.857,611879,6123,5372.714,1914.199,30.762,29.702,78.498,0.786,0.689,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-23,15202429,281633,238656.286,618756,6877,5569.286,1950.33,36.131,30.617,79.381,0.882,0.714,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-24,15478720,276291,241786.714,628535,9779,6145.571,1985.775,35.446,31.019,80.635,1.255,0.788,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-25,15762631,283911,245998.714,634791,6256,5988.286,2022.199,36.423,31.559,81.438,0.803,0.768,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-26,16022259,259628,250207.571,640524,5733,6100.286,2055.506,33.308,32.099,82.173,0.735,0.783,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-27,16254117,231858,253410,644487,3963,6117.714,2085.252,29.745,32.51,82.682,0.508,0.785,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-28,16466024,211907,255001.857,649143,4656,6198.143,2112.437,27.186,32.714,83.279,0.597,0.795,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-29,16709826,243802,255575.714,655305,6162,6203.714,2143.715,31.278,32.788,84.07,0.791,0.796,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-30,17007937,298111,257929.714,661947,6642,6170.143,2181.96,38.245,33.09,84.922,0.852,0.792,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-07-31,17298368,290431,259949.714,668330,6383,5685,2219.219,37.26,33.349,85.741,0.819,0.729,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-01,17577430,279062,259257,674453,6123,5666,2255.02,35.801,33.26,86.526,0.786,0.727,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-02,17845287,267857,260432.571,680212,5759,5669.714,2289.384,34.364,33.411,87.265,0.739,0.727,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-03,18068579,223292,259208.857,684445,4233,5708.286,2318.03,28.646,33.254,87.808,0.543,0.732,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-04,18273236,204657,258173.143,688671,4226,5646.857,2344.286,26.256,33.121,88.35,0.542,0.724,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-05,18528908,255672,259868.857,695401,6730,5728,2377.086,32.8,33.339,89.213,0.863,0.735,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-06,18806512,277604,256939.286,702501,7100,5793.429,2412.7,35.614,32.963,90.124,0.911,0.743,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-07,19092437,285925,256295.571,709396,6895,5866.571,2449.382,36.682,32.88,91.009,0.885,0.753,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-08,19368340,275903,255844.286,715864,6468,5915.857,2484.777,35.396,32.822,91.839,0.83,0.759,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-09,19637058,268718,255967.286,721498,5634,5898,2519.251,34.474,32.838,92.561,0.723,0.757,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-10,19866472,229414,256841.857,726322,4824,5982.429,2548.683,29.432,32.95,93.18,0.619,0.767,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-11,20086238,219766,259000.286,731139,4817,6066.857,2576.877,28.194,33.227,93.798,0.618,0.778,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-12,20347705,261467,259828.143,737276,6137,5982.143,2610.421,33.544,33.334,94.586,0.787,0.767,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-13,20637053,289348,261505.857,744176,6900,5953.571,2647.541,37.121,33.549,95.471,0.885,0.764,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-14,20923723,286670,261612.286,754086,9910,6384.286,2684.319,36.777,33.562,96.742,1.271,0.819,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-15,21212641,288918,263471.571,760327,6241,6351.857,2721.384,37.065,33.801,97.543,0.801,0.815,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-16,21472274,259633,262173.714,765984,5657,6355.143,2754.693,33.308,33.634,98.269,0.726,0.815,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-17,21704635,232361,262594.714,770217,4233,6270.714,2784.502,29.81,33.688,98.812,0.543,0.804,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-18,21901181,196546,259277.571,774487,4270,6192.571,2809.717,25.215,33.263,99.359,0.548,0.794,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-19,22156205,255024,258357.143,781178,6691,6271.714,2842.435,32.717,33.145,100.218,0.858,0.805,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-20,22437723,281518,257238.571,787724,6546,6221.143,2878.551,36.116,33.001,101.058,0.84,0.798,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-21,22714041,276318,255759.714,794077,6353,5713,2914,35.449,32.812,101.873,0.815,0.733,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-22,22967272,253231,250661.571,799946,5869,5659.857,2946.487,32.487,32.158,102.626,0.753,0.726,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-23,23234002,266730,251675.429,805589,5643,5657.857,2980.706,34.219,32.288,103.35,0.724,0.726,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-24,23458350,224348,250530.714,808899,3310,5526,3009.488,28.782,32.141,103.774,0.425,0.709,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-25,23669808,211458,252661,813176,4277,5527,3036.616,27.128,32.414,104.323,0.549,0.709,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-26,23924881,255073,252668,819654,6478,5496.571,3069.339,32.723,32.415,105.154,0.831,0.705,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-27,24201556,276675,251976.143,825948,6294,5460.571,3104.834,35.495,32.326,105.961,0.807,0.701,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-28,24484966,283410,252989.286,832030,6082,5421.857,3141.193,36.359,32.456,106.742,0.78,0.696,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-29,24761565,276599,256327.571,837487,5457,5363,3176.678,35.485,32.884,107.442,0.7,0.688,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-30,25030576,269011,256653.429,843184,5697,5370.714,3211.19,34.512,32.926,108.173,0.731,0.689,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-08-31,25275800,245224,259635.714,846957,3773,5436.857,3242.649,31.46,33.309,108.657,0.484,0.697,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-09-01,25518306,242506,264071.143,851010,4053,5404.857,3273.761,31.111,33.878,109.177,0.52,0.693,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-09-02,25786856,268550,265996.429,857522,6512,5409.714,3308.213,34.452,34.125,110.012,0.835,0.694,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-09-03,26069996,283140,266920,863601,6079,5379,3344.537,36.324,34.243,110.792,0.78,0.69,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-09-04,26348850,278854,266269.143,869393,5792,5337.571,3380.312,35.774,34.16,111.535,0.743,0.685,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-09-05,26642307,293457,268677.429,874978,5585,5355.857,3417.96,37.648,34.469,112.252,0.717,0.687,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-09-06,26922032,279725,270208,880341,5363,5308.143,3453.846,35.886,34.665,112.94,0.688,0.681,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-09-07,27170665,248633,270695,889374,9033,6059.571,3485.743,31.897,34.728,114.098,1.159,0.777,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-09-08,27377046,206381,265534.286,893195,3821,6026.429,3512.22,26.477,34.066,114.589,0.49,0.773,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-09-09,27621693,244647,262119.571,898159,4964,5805.286,3543.606,31.386,33.627,115.225,0.637,0.745,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-09-10,27904423,282730,262061,904090,5931,5784.143,3579.877,36.272,33.62,115.986,0.761,0.742,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
OWID_WRL,World,2020-09-11,28214710,310287,266551.429,910143,6053,5821.429,3619.684,39.807,34.196,116.763,0.777,0.747,7794798729,58.045,30.9,8.696,5.355,15469.207,10,233.07,8.51,6.434,34.635,60.13,2.705,72.58
